"Reef","Site","Plot","Colony","Habitat","Depth","Cross_shelf","Taxa","Days_2022c","Bleaching_scores","Area_cm_2022","Area_cm_2023","log_2022","log_2023","log10_2022","log10_2023","Note_2022","Note_2023"
"OCDA","OCDA_BA1S","OCDA_BA1S_P2","OCDA_BA1S_P2_749","BA_S","Shallow","offshore","Pmas",0,1,1243.99803,1301.40378,7.12608568969658,7.17119879162098,3.09481969260496,3.11441206383226,NA,"o"
"OCDA","OCDA_BA1S","OCDA_BA1S_P2","OCDA_BA1S_P2_750","BA_S","Shallow","offshore","Abra",0,2,4643.8073,4051.4466,8.44328984755549,8.30682928151033,3.6668741899031,3.60761011907229,NA,NA
"OCDA","OCDA_BA1S","OCDA_BA1S_P3","OCDA_BA1S_P3_754","BA_S","Shallow","offshore","Adgt",0,1,193.44809,198.27079,5.26500920774549,5.28963372260816,2.28656444609368,2.29725873701808,NA,"o"
"OCDA","OCDA_BA1S","OCDA_BA1S_P3","OCDA_BA1S_P3_755","BA_S","Shallow","offshore","Pmas",0,1,359.47423,368.22946,5.88464249169885,5.90870627646194,2.55566776211821,2.56611853105453,NA,NA
"OCDA","OCDA_BA1S","OCDA_BA1S_P3","OCDA_BA1S_P3_757","BA_S","Shallow","offshore","Atab",0,1,4655.41779,4938.2633,8.44578693648939,8.50476898966627,3.66795866184791,3.69357424207395,NA,"pm"
"OCDA","OCDA_BA1S","OCDA_BA1S_P3","OCDA_BA1S_P3_758","BA_S","Shallow","offshore","Pdam",0,1,1111.6456,1077.10047,7.01359671897731,6.98202795971351,3.0459663533466,3.0322562153978,"pm","o"
"OCDA","OCDA_BA1S","OCDA_BA1S_P3","OCDA_BA1S_P3_759","BA_S","Shallow","offshore","Atab",0,1,1529.39697,24.28549,7.33262879943908,3.18987905265819,3.18452022544126,1.38534687050822,NA,"pm"
"OCDA","OCDA_BA1S","OCDA_BA1S_P3","OCDA_BA1S_P3_760","BA_S","Shallow","offshore","Spis",0,4,73.90095,60.72282,4.30272568308127,4.10631957469669,1.8686500213056,1.78335193222208,NA,"pm"
"OCDA","OCDA_BA1S","OCDA_BA1S_P3","OCDA_BA1S_P3_761","BA_S","Shallow","offshore","Pmas",0,1,1086.06591,1316.17484,6.99031718926001,7.18248496020339,3.03585618204907,3.11931358456943,NA,"pm"
"OCDA","OCDA_BA1S","OCDA_BA1S_P3","OCDA_BA1S_P3_762","BA_S","Shallow","offshore","Menc",0,2,313.99661,317.54286,5.74938218967163,5.76061280134811,2.49692495932722,2.50180235200672,NA,"pm"
"OCDA","OCDA_BA1S","OCDA_BA1S_P3","OCDA_BA1S_P3_764","BA_S","Shallow","offshore","Pmas",0,1,846.93081,946.60022,6.74161900300369,6.85287684988285,2.92784793209861,2.97616660106666,NA,NA
"OCDA","OCDA_BA1S","OCDA_BA1S_P3","OCDA_BA1S_P3_765","BA_S","Shallow","offshore","Abra",0,2,501.64368,101.8529,6.21789006686706,4.62352961551243,2.70039534512141,2.00797339893331,NA,"pm"
"OCDA","OCDA_BA1S","OCDA_BA1S_P3","OCDA_BA1S_P3_766","BA_S","Shallow","offshore","Pver",0,1,280.23931,219.58361,5.63564391671092,5.39173307114872,2.44752905499918,2.34159992069516,NA,"pm"
"OCDA","OCDA_BA1S","OCDA_BA1S_P3","OCDA_BA1S_P3_767","BA_S","Shallow","offshore","Pdam",0,1,399.21879,338.6226,5.98950961246787,5.82488621289399,2.60121097400128,2.52971593997419,NA,"pm"
"OCDA","OCDA_BA1S","OCDA_BA1S_P3","OCDA_BA1S_P3_769","BA_S","Shallow","offshore","Pmas",0,1,372.69418,393.27471,5.92075819058652,5.9745083753108,2.57135261085521,2.59469601948224,NA,NA
"OCDA","OCDA_BA1S","OCDA_BA1S_P3","OCDA_BA1S_P3_770","BA_S","Shallow","offshore","Pdam",0,1,514.94203,655.57528,6.24405433122124,6.48551314024055,2.71175834075348,2.8166225691175,NA,NA
"OCDA","OCDA_BA1S","OCDA_BA1S_P3","OCDA_BA1S_P3_771","BA_S","Shallow","offshore","Pmas",0,1,244.99929,202.59141,5.50125531258134,5.31119119210033,2.38916482579503,2.30662102706233,NA,NA
"OCDA","OCDA_BA1S","OCDA_BA1S_P3","OCDA_BA1S_P3_772","BA_S","Shallow","offshore","Pver",0,1,94.75683,215.87163,4.5513139257973,5.37468392545906,1.97661052338319,2.33419557080098,NA,"pm"
"OCDA","OCDA_BA1S","OCDA_BA1S_P3","OCDA_BA1S_P3_774","BA_S","Shallow","offshore","Pmas",0,1,2349.8554,2347.66807,7.76210907333015,7.76117780383376,3.37104113847845,3.370636693275,NA,"pm"
"OCDA","OCDA_BA1S","OCDA_BA1S_P3","OCDA_BA1S_P3_775","BA_S","Shallow","offshore","Abra",0,3,3599.72331,3721.60673,8.18861226315711,8.2219107706847,3.55626912033443,3.57073047840928,NA,"pm"
"OCDA","OCDA_BA1S","OCDA_BA1S_P3","OCDA_BA1S_P3_776","BA_S","Shallow","offshore","Pmas",0,1,5091.23766,5293.76062,8.53527623519342,8.57428416453767,3.70682337046446,3.72376429892914,NA,NA
"OCDA","OCDA_BA1S","OCDA_BA1S_P3","OCDA_BA1S_P3_777","BA_S","Shallow","offshore","Atab",0,1,1966.33273,1510.74759,7.58392552850325,7.32035990000624,3.29365700819417,3.17919191011855,NA,"pm"
"OCDA","OCDA_BA1S","OCDA_BA1S_P3","OCDA_BA1S_P3_778","BA_S","Shallow","offshore","Atab",0,1,392.06828,592.40396,5.97143600829572,6.38418876704382,2.59336170744121,2.77261795295586,NA,"pm"
"OCDA","OCDA_BA1S","OCDA_BA1S_P3","OCDA_BA1S_P3_781","BA_S","Shallow","offshore","Abra",0,3,10352.59766,6663.59325,9.2449927488454,8.80441414506909,4.01504933605913,3.82370847959444,NA,"pm"
"OCDA","OCDA_BA1S","OCDA_BA1S_P3","OCDA_BA1S_P3_782","BA_S","Shallow","offshore","Atab",0,1,2003.29365,1037.1097,7.6025479300127,6.94419298855552,3.30174461440951,3.01582469620091,"new","pm"
"OCDA","OCDA_BA1S","OCDA_BA1S_P3","OCDA_BA1S_P3_783","BA_S","Shallow","offshore","Abra",0,1,834.88057,921.0015,6.72728868468098,6.82546166491848,2.92162435392713,2.96426033751628,NA,"pm"
"OCDA","OCDA_BA1S","OCDA_BA1S_P3","OCDA_BA1S_P3_785","BA_S","Shallow","offshore","Acor",0,1,603.57077,796.96336,6.40286329961111,6.68080870533697,2.78072819940195,2.90143835537905,NA,NA
"OCDA","OCDA_BA1S","OCDA_BA1S_P3","OCDA_BA1S_P3_787","BA_S","Shallow","offshore","Atab",0,1,1508.24824,408.41063,7.31870415040489,6.0122731143553,3.17847282720327,2.61109703725979,NA,"pm"
"OCDA","OCDA_BA1S","OCDA_BA1S_P3","OCDA_BA1S_P3_789","BA_S","Shallow","offshore","Spis",0,4,12.53681,18.54635,2.52866911687826,2.92027300419392,1.0981870440194,1.26825845137245,NA,NA
"OCDA","OCDA_BA1S","OCDA_BA1S_P3","OCDA_BA1S_P3_790","BA_S","Shallow","offshore","Abra",0,5,10255.93024,5828.82526,9.23561137726524,8.67057075989849,4.01097505814919,3.7655810359756,NA,"pm"
"OCDA","OCDA_BA1S","OCDA_BA1S_P3","OCDA_BA1S_P3_791","BA_S","Shallow","offshore","Pmas",0,1,1709.0992,1759.39008,7.44372172707173,7.4727224825169,3.2327672708906,3.24536213895146,NA,NA
"OCDA","OCDA_BA1S","OCDA_BA1S_P3","OCDA_BA1S_P3_792","BA_S","Shallow","offshore","Spis",0,4,361.80439,486.65612,5.89110370666315,6.18755775456657,2.5584738321236,2.68722218926594,NA,"pm"
"OCDA","OCDA_BA1S","OCDA_BA1S_P3","OCDA_BA1S_P3_793","BA_S","Shallow","offshore","Pmas",0,1,171.10841,180.0795,5.14229733223257,5.19339842005086,2.23327135569442,2.25546427615316,NA,NA
"OCDA","OCDA_BA1S","OCDA_BA1S_P3","OCDA_BA1S_P3_794","BA_S","Shallow","offshore","Pmas",0,1,8601.44701,8965.85669,9.05968572506473,9.10117894087138,3.93457151817327,3.95259179283452,NA,NA
"OCDA","OCDA_BA1S","OCDA_BA1S_P3","OCDA_BA1S_P3_796","BA_S","Shallow","offshore","Pmas",0,1,1437.06735,1605.65923,7.27035975345672,7.381289686438,3.15747712237774,3.20565338014941,NA,NA
"OCDA","OCDA_BA1S","OCDA_BA1S_P3","OCDA_BA1S_P3_797","BA_S","Shallow","offshore","Abra",0,1,351.59114,65.54372,5.86246896640364,4.18271740089093,2.54603792243816,1.81653108656764,NA,NA
"OCDA","OCDA_BA1S","OCDA_BA1S_P3","OCDA_BA1S_P3_798","BA_S","Shallow","offshore","Pmas",0,1,2992.60662,3225.03219,8.00390006587011,8.07869821057541,3.47604963231246,3.50853405381457,"o",NA
"OCDA","OCDA_BA1S","OCDA_BA1S_P3","OCDA_BA1S_P3_799","BA_S","Shallow","offshore","Abra",0,2,2665.5981,951.15435,7.88818373918716,6.85767635221483,3.42579467016794,2.97825099844532,NA,"pm"
"OCDA","OCDA_BA1S","OCDA_BA1S_P3","OCDA_BA1S_P3_801","BA_S","Shallow","offshore","Pmas",0,1,922.24001,1009.01519,6.82680550421427,6.91673007474971,2.964843959507,3.00389770427806,NA,NA
"OCDA","OCDA_BA1S","OCDA_BA1S_P3","OCDA_BA1S_P3_802","BA_S","Shallow","offshore","Atab",0,1,4276.07391,5433.93274,8.3607905568412,8.60041841228731,3.63104520318495,3.73511425851551,NA,"pm"
"OCDA","OCDA_BA1S","OCDA_BA1S_P3","OCDA_BA1S_P3_803","BA_S","Shallow","offshore","Pmas",0,1,564.82538,616.00978,6.33651662143005,6.42326284003086,2.75191420317531,2.78958760723961,NA,NA
"OCDA","OCDA_BA1S","OCDA_BA1S_P3","OCDA_BA1S_P3_805","BA_S","Shallow","offshore","Pver",0,1,281.48773,331.935,5.64008885870792,5.80493916661594,2.44945946878086,2.52105304784536,NA,NA
"OCDA","OCDA_BA1S","OCDA_BA1S_P3","OCDA_BA1S_P3_806","BA_S","Shallow","offshore","Atab",0,1,13194.09837,10939.08985,9.48752491541669,9.30009787781675,4.12037971768508,4.03898118949596,NA,NA
"OCDA","OCDA_BA1S","OCDA_BA1S_P4","OCDA_BA1S_P4_809","BA_S","Shallow","offshore","Pmas",0,2,1005.55494,1064.00965,6.91329484720287,6.96979973940933,3.00240580391039,3.0269455667962,"new",NA
"OCDA","OCDA_BA1S","OCDA_BA1S_P4","OCDA_BA1S_P4_810","BA_S","Shallow","offshore","Abra",0,4,1630.85073,3052.73876,7.39685707789321,8.02379442078022,3.21241421235603,3.48468964087095,NA,"pm"
"OCDA","OCDA_BA1S","OCDA_BA1S_P4","OCDA_BA1S_P4_811","BA_S","Shallow","offshore","Spis",0,4,335.31247,380.57863,5.81506284335623,5.94169280509861,2.52544970479025,2.58044439841858,NA,NA
"OCDA","OCDA_BA1S","OCDA_BA1S_P4","OCDA_BA1S_P4_812","BA_S","Shallow","offshore","Pmas",0,1,81.14421,89.3365,4.39622794206206,4.49241013897568,1.90925753642644,1.95102893380336,"new",NA
"OCDA","OCDA_BA1S","OCDA_BA1S_P4","OCDA_BA1S_P4_814","BA_S","Shallow","offshore","Pmas",0,1,1479.13181,1582.62211,7.29921057976748,7.36683831375866,3.17000687704285,3.19937722873884,"new",NA
"OCDA","OCDA_BA1S","OCDA_BA1S_P4","OCDA_BA1S_P4_815","BA_S","Shallow","offshore","Gspp",0,2,236.50618,240.4578,5.4659743386688,5.48254460637408,2.37384249350864,2.3810388693367,"new","pm"
"OCDA","OCDA_BA1S","OCDA_BA1S_P4","OCDA_BA1S_P4_816","BA_S","Shallow","offshore","Acor",0,1,314.04668,403.66318,5.74954163727947,6.000580817358,2.49699420654346,2.60601913719308,"new","o"
"OCDA","OCDA_BA1S","OCDA_BA1S_P4","OCDA_BA1S_P4_817","BA_S","Shallow","offshore","Pver",0,1,227.60786,147.81816,5.42762423592653,4.9959828697079,2.35718725550725,2.16972779199731,"new","pm"
"OCDA","OCDA_BA1S","OCDA_BA1S_P4","OCDA_BA1S_P4_818","BA_S","Shallow","offshore","Menc",0,1,384.68551,344.87999,5.95242614333534,5.84319650144329,2.58510582798719,2.53766799725321,NA,"o"
"OCDA","OCDA_BA1S","OCDA_BA1S_P4","OCDA_BA1S_P4_820","BA_S","Shallow","offshore","Acor",0,1,173.21222,201.55839,5.15451754791202,5.30607911608452,2.23857852793167,2.30440088065759,"new","o"
"OCDA","OCDA_BA1S","OCDA_BA1S_P4","OCDA_BA1S_P4_821","BA_S","Shallow","offshore","Atab",0,1,112.29689,174.49807,4.72114616768327,5.1619136814094,2.05036772888353,2.241790627897,"new",NA
"OCDA","OCDA_BA1S","OCDA_BA1S_P4","OCDA_BA1S_P4_822","BA_S","Shallow","offshore","Acor",0,4,34.51914,56.81248,3.54151395281103,4.03975601990243,1.5380599672892,1.75444374767907,"new","bleached"
"OCDA","OCDA_BA1S","OCDA_BA1S_P4","OCDA_BA1S_P4_823","BA_S","Shallow","offshore","Abra",0,1,550.78278,1820.86534,6.31134050274922,7.50706712861328,2.74098035375648,3.26027782923404,NA,NA
"OCDA","OCDA_BA1S","OCDA_BA1S_P4","OCDA_BA1S_P4_824","BA_S","Shallow","offshore","Pmas",0,1,705.7915,777.21935,6.55931986809696,6.65572261425975,2.84867642375288,2.8905436044517,NA,NA
"OCDA","OCDA_BA1S","OCDA_BA1S_P4","OCDA_BA1S_P4_825","BA_S","Shallow","offshore","Pver",0,1,220.01922,264.79353,5.39371490617274,5.57895039022961,2.34246062071014,2.42290736928871,"new",NA
"OCDA","OCDA_BA1S","OCDA_BA1S_P4","OCDA_BA1S_P4_828","BA_S","Shallow","offshore","Acor",0,2,276.6776,299.03752,5.622852929414,5.70056905046794,2.44197399979804,2.47572568232669,"new",NA
"OCDA","OCDA_BA1S","OCDA_BA1S_P4","OCDA_BA1S_P4_829","BA_S","Shallow","offshore","Spis",0,4,317.08384,365.61071,5.75916621840401,5.90156913346165,2.50117410901648,2.56301890923295,"new","o"
"OCDA","OCDA_BA1S","OCDA_BA1S_P4","OCDA_BA1S_P4_830","BA_S","Shallow","offshore","Pver",0,1,149.57476,223.8293,5.00779633472859,5.41088370777319,2.17485831466796,2.3499169365061,"new","pm"
"OCDA","OCDA_BA1S","OCDA_BA1S_P4","OCDA_BA1S_P4_831","BA_S","Shallow","offshore","Atab",0,2,489.9019,595.6898,6.19420516697953,6.38972006177527,2.69010912379582,2.77502016373551,NA,NA
"OCDA","OCDA_BA1S","OCDA_BA1S_P4","OCDA_BA1S_P4_832","BA_S","Shallow","offshore","Abra",0,3,6793.69347,7098.35285,8.82375002995174,8.86761804315713,3.83210594770169,3.85115758376885,NA,"o"
"OCDA","OCDA_BA1S","OCDA_BA1S_P4","OCDA_BA1S_P4_833","BA_S","Shallow","offshore","Gspp",0,1,165.53859,177.53987,5.10920433984214,5.17919520341055,2.21889925170959,2.24929589754099,"new",NA
"OCDA","OCDA_BA1S","OCDA_BA1S_P4","OCDA_BA1S_P4_834","BA_S","Shallow","offshore","Adgt",0,1,303.1384,273.66534,5.71418946690025,5.61190597302592,2.48164095402446,2.43721979704506,NA,"o"
"OCDA","OCDA_BA1S","OCDA_BA1S_P4","OCDA_BA1S_P4_835","BA_S","Shallow","offshore","Pmas",0,1,4243.42539,4157.91629,8.35312609707065,8.33276933594017,3.62771657059983,3.61887574157144,"new, pm","pm"
"OCDA","OCDA_BA1S","OCDA_BA1S_P4","OCDA_BA1S_P4_836","BA_S","Shallow","offshore","Pmas",0,1,247.96252,259.25121,5.51327760571158,5.55779751440829,2.39438604136131,2.41372079204313,NA,NA
"OCDA","OCDA_BA1S","OCDA_BA1S_P4","OCDA_BA1S_P4_837","BA_S","Shallow","offshore","Abra",0,3,2657.53264,2466.62947,7.88515339236081,7.81060791068072,3.42447860726301,3.39210391591852,NA,"pm"
"OCDA","OCDA_BA1S","OCDA_BA1S_P4","OCDA_BA1S_P4_838","BA_S","Shallow","offshore","Spis",0,4,54.11877,39.59197,3.99118107577159,3.67862631992046,1.73334791748429,1.59760711172552,NA,"pm"
"OCDA","OCDA_BA1S","OCDA_BA1S_P4","OCDA_BA1S_P4_839","BA_S","Shallow","offshore","Abra",0,2,968.94382,81.85637,6.87620663291384,4.40496612607908,2.98629859710102,1.91305248152689,NA,"pm"
"OCDA","OCDA_BA1S","OCDA_BA1S_P4","OCDA_BA1S_P4_840","BA_S","Shallow","offshore","Pmas",0,1,532.90751,540.89818,6.27834788190375,6.29323105410929,2.72665184057977,2.73311552014185,"new, o","o"
"OCDA","OCDA_BA1S","OCDA_BA1S_P4","OCDA_BA1S_P4_841","BA_S","Shallow","offshore","Pmas",0,2,276.26061,252.40386,5.62134465933424,5.53103042373554,2.44131896642518,2.40209599226735,NA,NA
"OCDA","OCDA_BA1S","OCDA_BA1S_P4","OCDA_BA1S_P4_842","BA_S","Shallow","offshore","Pmas",0,1,391.64113,396.25678,5.97034593578454,5.9820624354552,2.59288829496473,2.59797670611892,"new","pm"
"OCDA","OCDA_BA1S","OCDA_BA1S_P4","OCDA_BA1S_P4_843","BA_S","Shallow","offshore","Pmas",0,1,8.86629,16.54465,2.18225644501418,2.8060627867225,0.947741932167467,1.21865758414764,"new",NA
"OCDA","OCDA_BA1S","OCDA_BA1S_P4","OCDA_BA1S_P4_844","BA_S","Shallow","offshore","Spis",0,4,156.14617,99.87929,5.05079255573055,4.60396235685607,2.1935313361918,1.99947544647288,"new","pm"
"OCDA","OCDA_BA1S","OCDA_BA1S_P4","OCDA_BA1S_P4_845","BA_S","Shallow","offshore","Pmas",0,1,912.17378,977.05065,6.81583052016793,6.88453849307363,2.9600775844967,2.98991707799241,"new","o"
"OCDA","OCDA_BA1S","OCDA_BA1S_P4","OCDA_BA1S_P4_846","BA_S","Shallow","offshore","Pmas",0,2,1023.64058,1132.29072,6.93112074789216,7.03199804557856,3.0101474942147,3.05395794794922,"new","o"
"OCDA","OCDA_BA1S","OCDA_BA1S_P4","OCDA_BA1S_P4_847","BA_S","Shallow","offshore","Pmas",0,2,250.09334,230.88968,5.52183420818075,5.44194002068859,2.39810212659751,2.36340452183352,"new","pm"
"OCDA","OCDA_BA1S","OCDA_BA1S_P4","OCDA_BA1S_P4_848","BA_S","Shallow","offshore","Pmas",0,2,89.55235,106.08386,4.49482337048512,4.66422991340751,1.95207698693146,2.02564931372097,"new","o"
"OCDA","OCDA_BA1S","OCDA_BA1S_P4","OCDA_BA1S_P4_849","BA_S","Shallow","offshore","Pmas",0,1,62.46854,77.23985,4.13466307001418,4.34691551555946,1.79566135583632,1.8878414217071,"new","pm"
"OCDA","OCDA_BA1S","OCDA_BA1S_P4","OCDA_BA1S_P4_850","BA_S","Shallow","offshore","Pmas",0,1,22.14972,26.63957,3.09782485532772,3.28239770440078,1.34536824057157,1.42552721043316,"new",NA
"OCDA","OCDA_BA1S","OCDA_BA1S_P4","OCDA_BA1S_P4_851","BA_S","Shallow","offshore","Pver",0,1,550.24918,536.00782,6.31037123017375,6.28414875051661,2.74055940402549,2.72917112580858,NA,"pm"
"OCDA","OCDA_BA1S","OCDA_BA1S_P4","OCDA_BA1S_P4_852","BA_S","Shallow","offshore","Pmas",0,2,55.24643,50.16553,4.01180372292558,3.91532813745682,1.7423042193455,1.70040540493803,NA,NA
"OCDA","OCDA_BA2D","OCDA_BA2D_P1","OCDA_BA2D_P1_855","BA_D","Deep","offshore","Lobo_sp",0,1,66.47042,70.10349,4.19675703667352,4.24997257882123,1.82262842291595,1.84573963922219,NA,NA
"OCDA","OCDA_BA2D","OCDA_BA2D_P1","OCDA_BA2D_P1_857","BA_D","Deep","offshore","Shys",0,3,88.71028,181.07331,4.48537577887967,5.19890197688859,1.94797395002994,2.25785444051862,NA,"bleached"
"OCDA","OCDA_BA2D","OCDA_BA2D_P1","OCDA_BA2D_P1_859","BA_D","Deep","offshore","Acor",0,1,641.64039,708.74524,6.46402800656592,6.56349613897003,2.80729169411966,2.85049015514798,NA,NA
"OCDA","OCDA_BA2D","OCDA_BA2D_P1","OCDA_BA2D_P1_860","BA_D","Deep","offshore","Plat",0,1,20.12483,28.08861,3.00195437606398,3.33536415608972,1.30373222044991,1.44853024812766,NA,NA
"OCDA","OCDA_BA2D","OCDA_BA2D_P1","OCDA_BA2D_P1_861","BA_D","Deep","offshore","Spis",0,4,12.00768,18.00266,2.48554644507534,2.89051952475588,1.07945910561046,1.25533667943509,NA,"bleached"
"OCDA","OCDA_BA2D","OCDA_BA2D_P1","OCDA_BA2D_P1_862","BA_D","Deep","offshore","Gspp",0,3,64.94461,65.52695,4.17353475275999,4.18246150840039,1.81254311315512,1.81641995387104,NA,"pm"
"OCDA","OCDA_BA2D","OCDA_BA2D_P1","OCDA_BA2D_P1_863","BA_D","Deep","offshore","Shys",0,1,328.57182,30.42931,5.79475544416557,3.41540628866001,2.51663031337993,1.48329210462271,NA,"pm"
"OCDA","OCDA_BA2D","OCDA_BA2D_P1","OCDA_BA2D_P1_864","BA_D","Deep","offshore","Spis",0,5,332.14303,223.72033,5.80556568939612,5.41039674501041,2.52132514323158,2.34970545126534,NA,"pm"
"OCDA","OCDA_BA2D","OCDA_BA2D_P1","OCDA_BA2D_P1_865","BA_D","Deep","offshore","Spis",0,4,82.02699,73.00982,4.40704833944894,4.29059395264926,1.91395677530356,1.86338127772304,"pm","pm"
"OCDA","OCDA_BA2D","OCDA_BA2D_P1","OCDA_BA2D_P1_866","BA_D","Deep","offshore","Acor",0,2,13.62764,22.66684,2.61210008324787,3.12090306353758,1.13442065233357,1.35539097904933,NA,"bleached"
"OCDA","OCDA_BA2D","OCDA_BA2D_P1","OCDA_BA2D_P1_867","BA_D","Deep","offshore","Acor",0,1,60.49825,118.90485,4.10261443899861,4.77832359344514,1.7817428122337,2.07519956938134,NA,NA
"OCDA","OCDA_BA2D","OCDA_BA2D_P1","OCDA_BA2D_P1_868","BA_D","Deep","offshore","Pver",0,1,584.00061,665.15439,6.36990202734823,6.50001917912317,2.76641330074167,2.8229224617585,NA,NA
"OCDA","OCDA_BA2D","OCDA_BA2D_P1","OCDA_BA2D_P1_869","BA_D","Deep","offshore","Pmas",0,1,368.54671,406.16108,5.90956746071986,6.00674982968622,2.56649253862565,2.60869830520602,NA,NA
"OCDA","OCDA_BA2D","OCDA_BA2D_P1","OCDA_BA2D_P1_870","BA_D","Deep","offshore","Spis",0,4,158.99983,185.58332,5.06890313303727,5.22350394562383,2.20139665998019,2.26853893978429,NA,"pm"
"OCDA","OCDA_BA2D","OCDA_BA2D_P1","OCDA_BA2D_P1_871","BA_D","Deep","offshore","Pmas",0,1,2703.47847,2745.63651,7.90229454503965,7.91776820684509,3.43192291528489,3.43864304122183,"pm","pm"
