"Reef","Site","Plot","Colony","Habitat","Depth","Cross_shelf","Taxa","Days_2022c","Survival_1","Area_2021","Area_cm_2021","log_2021","log10_2021","Note_2021","Note_2022"
"OCCH","OCCH_BA1S","OCCH_BA1S_P2","OCCH_BA1S_P2_128","BA_S","Shallow","offshore","Pmas",-125,1,0.005299123,52.99123,3.97012642816206,1.72420400020905,NA,NA
"OCCH","OCCH_BA1S","OCCH_BA1S_P2","OCCH_BA1S_P2_129","BA_S","Shallow","offshore","Gspp",-125,1,0.004162879,41.62879,3.72879199520676,1.61939378768331,NA,NA
"OCCH","OCCH_BA1S","OCCH_BA1S_P2","OCCH_BA1S_P2_130","BA_S","Shallow","offshore","Pmas",-125,1,0.007643765,76.43765,4.33647537583304,1.88330732663362,NA,"pm"
"OCCH","OCCH_BA1S","OCCH_BA1S_P2","OCCH_BA1S_P2_131","BA_S","Shallow","offshore","Pmas",-125,1,0.016770046,167.70046,5.12217941181884,2.22453425387137,NA,NA
"OCCH","OCCH_BA1S","OCCH_BA1S_P2","OCCH_BA1S_P2_132","BA_S","Shallow","offshore","Pmas",-125,1,0.02730794,273.0794,5.60976259538932,2.43628893996485,NA,"pm"
"OCCH","OCCH_BA1S","OCCH_BA1S_P2","OCCH_BA1S_P2_133","BA_S","Shallow","offshore","Menc",-125,1,0.007029377,70.29377,4.25268317469047,1.84691683605087,NA,NA
"OCCH","OCCH_BA1S","OCCH_BA1S_P2","OCCH_BA1S_P2_134","BA_S","Shallow","offshore","Pmas",-125,1,0.005401836,54.01836,3.98932398877737,1.73254139485028,"pm","pm"
"OCCH","OCCH_BA1S","OCCH_BA1S_P2","OCCH_BA1S_P2_135","BA_S","Shallow","offshore","Pmas",-125,1,0.004092328,40.92328,3.71169909427381,1.61197043512841,NA,"pm"
"OCCH","OCCH_BA1S","OCCH_BA1S_P2","OCCH_BA1S_P2_136","BA_S","Shallow","offshore","Pmas",-125,1,0.010277879,102.77879,4.63257900877636,2.01190350049241,"pm","pm"
"OCCH","OCCH_BA1S","OCCH_BA1S_P2","OCCH_BA1S_P2_137","BA_S","Shallow","offshore","Menc",-125,1,0.006600539,66.00539,4.18973640535855,1.81957940147638,NA,NA
"OCCH","OCCH_BA1S","OCCH_BA1S_P2","OCCH_BA1S_P2_138","BA_S","Shallow","offshore","Pmas",-125,1,0.009549357,95.49357,4.559058915377,1.97997412962005,NA,NA
"OCCH","OCCH_BA1S","OCCH_BA1S_P2","OCCH_BA1S_P2_139","BA_S","Shallow","offshore","Pmas",-125,1,0.00856779,85.6779,4.4505949160352,1.93286881322075,NA,NA
"OCCH","OCCH_BA1S","OCCH_BA1S_P2","OCCH_BA1S_P2_140","BA_S","Shallow","offshore","Pmas",-125,1,0.005475657,54.75657,4.00289736149719,1.73843623572331,NA,NA
"OCCH","OCCH_BA1S","OCCH_BA1S_P2","OCCH_BA1S_P2_141","BA_S","Shallow","offshore","Pmas",-125,1,0.006297868,62.97868,4.14279625641862,1.79919355381206,NA,NA
"OCCH","OCCH_BA1S","OCCH_BA1S_P3","OCCH_BA1S_P3_142","BA_S","Shallow","offshore","Pver",-125,1,0.015969276,159.69276,5.07325171919017,2.20328522695048,NA,"bad"
"OCCH","OCCH_BA1S","OCCH_BA1S_P3","OCCH_BA1S_P3_143","BA_S","Shallow","offshore","Spis",-125,1,0.00318715,31.8715,3.46171219352813,1.50340250358647,NA,NA
"OCCH","OCCH_BA1S","OCCH_BA1S_P3","OCCH_BA1S_P3_144","BA_S","Shallow","offshore","Pver",-125,1,0.053711661,537.11661,6.28621522177302,2.73006858287225,NA,"bad"
"OCCH","OCCH_BA1S","OCCH_BA1S_P3","OCCH_BA1S_P3_145","BA_S","Shallow","offshore","Spis",-125,1,0.008412017,84.12017,4.43224637175495,1.92490014168888,NA,"bad"
"OCCH","OCCH_BA1S","OCCH_BA1S_P3","OCCH_BA1S_P3_146","BA_S","Shallow","offshore","Spis",-125,1,0.00149397,14.9397,2.70402209918177,1.17434187661909,NA,"bad"
"OCCH","OCCH_BA1S","OCCH_BA1S_P3","OCCH_BA1S_P3_147","BA_S","Shallow","offshore","Spis",-125,1,0.002519998,25.19998,3.22684320086627,1.40140019610325,NA,"bad"
"OCCH","OCCH_BA1S","OCCH_BA1S_P3","OCCH_BA1S_P3_148","BA_S","Shallow","offshore","Pver",-125,1,0.028660603,286.60603,5.65810855494943,2.45728532342412,NA,"bad"
"OCCH","OCCH_BA1S","OCCH_BA1S_P3","OCCH_BA1S_P3_149","BA_S","Shallow","offshore","Atab",-125,1,0.067394823,673.94823,6.51315329787324,2.82862653705631,NA,"bad"
"OCCH","OCCH_BA1S","OCCH_BA1S_P3","OCCH_BA1S_P3_150","BA_S","Shallow","offshore","Atab",-125,1,0.007248941,72.48941,4.283440482226,1.86027456499176,NA,"bad"
"OCCH","OCCH_BA1S","OCCH_BA1S_P3","OCCH_BA1S_P3_151","BA_S","Shallow","offshore","Pmas",-125,1,0.00317107,31.7107,3.45665416336179,1.50120582899593,NA,NA
"OCCH","OCCH_BA1S","OCCH_BA1S_P3","OCCH_BA1S_P3_152","BA_S","Shallow","offshore","Pmas",-125,1,0.006180011,61.80011,4.12390514439734,1.7909892481042,NA,NA
"OCCH","OCCH_BA1S","OCCH_BA1S_P3","OCCH_BA1S_P3_153","BA_S","Shallow","offshore","Pmas",-125,1,0.005282533,52.82533,3.96699081052473,1.7228422187718,NA,NA
"OCCH","OCCH_BA1S","OCCH_BA1S_P3","OCCH_BA1S_P3_154","BA_S","Shallow","offshore","Pmas",-125,1,0.00292472,29.2472,3.37578384260007,1.46608429493936,NA,NA
"OCCH","OCCH_BA1S","OCCH_BA1S_P3","OCCH_BA1S_P3_155","BA_S","Shallow","offshore","Pmas",-125,1,0.001700511,17.00511,2.83351388712392,1.23057944557415,NA,NA
"OCCH","OCCH_BA1S","OCCH_BA1S_P3","OCCH_BA1S_P3_156","BA_S","Shallow","offshore","Pmas",-125,1,0.003052136,30.52136,3.41842676636709,1.4846038814236,NA,NA
"OCCH","OCCH_BA1S","OCCH_BA1S_P3","OCCH_BA1S_P3_157","BA_S","Shallow","offshore","Pmas",-125,1,0.003611135,36.11135,3.58660722035625,1.55764372455508,NA,NA
"OCCH","OCCH_BA1S","OCCH_BA1S_P3","OCCH_BA1S_P3_158","BA_S","Shallow","offshore","Pmas",-125,1,0.007079672,70.79672,4.2598126719429,1.85001313736635,NA,NA
"OCCH","OCCH_BA1S","OCCH_BA1S_P3","OCCH_BA1S_P3_159","BA_S","Shallow","offshore","Pmas",-125,1,0.014938073,149.38073,5.00649828178269,2.17429457743633,NA,"pm"
"OCCH","OCCH_BA1S","OCCH_BA1S_P3","OCCH_BA1S_P3_160","BA_S","Shallow","offshore","Pmas",-125,1,0.001999654,19.99654,2.99555925858777,1.30095485621886,NA,"bad"
"OCCH","OCCH_BA1S","OCCH_BA1S_P3","OCCH_BA1S_P3_161","BA_S","Shallow","offshore","Pmas",-125,1,0.004783302,47.83302,3.86771619598746,1.67972780148519,NA,"pm"
"OCCH","OCCH_BA1S","OCCH_BA1S_P3","OCCH_BA1S_P3_162","BA_S","Shallow","offshore","Pmas",-125,1,0.004456507,44.56507,3.79695036832082,1.64899459302225,NA,NA
"OCCH","OCCH_BA1S","OCCH_BA1S_P3","OCCH_BA1S_P3_163","BA_S","Shallow","offshore","Pmas",-125,1,0.002238495,22.38495,3.10838885805184,1.34995612866146,NA,NA
"OCCH","OCCH_BA1S","OCCH_BA1S_P3","OCCH_BA1S_P3_164","BA_S","Shallow","offshore","Pmas",-125,1,0.00303205,30.3205,3.41182405140337,1.48173635874928,NA,"pm"
"OCCH","OCCH_BA1S","OCCH_BA1S_P3","OCCH_BA1S_P3_165","BA_S","Shallow","offshore","Pmas",-125,1,0.002503482,25.03482,3.22026765582197,1.398544473175,NA,NA
"OCCH","OCCH_BA1S","OCCH_BA1S_P3","OCCH_BA1S_P3_166","BA_S","Shallow","offshore","Pmas",-125,1,0.017493426,174.93426,5.16441024620384,2.24287487221094,NA,"pm"
"OCCH","OCCH_BA1S","OCCH_BA1S_P3","OCCH_BA1S_P3_167","BA_S","Shallow","offshore","Pmas",-125,1,0.028564114,285.64114,5.65473626771062,2.45582075768491,NA,NA
"OCCH","OCCH_BA1S","OCCH_BA1S_P3","OCCH_BA1S_P3_168","BA_S","Shallow","offshore","Pmas",-125,1,0.008509963,85.09963,4.44382268774379,1.92992767184361,NA,NA
"OCCH","OCCH_BA1S","OCCH_BA1S_P3","OCCH_BA1S_P3_169","BA_S","Shallow","offshore","Acor",-125,1,0.022179528,221.79528,5.40175479425701,2.34595229974026,NA,NA
"OCCH","OCCH_BA1S","OCCH_BA1S_P3","OCCH_BA1S_P3_170","BA_S","Shallow","offshore","Spis",-125,1,0.011994575,119.94575,4.78703955722823,2.07898486435681,NA,"pm"
"OCCH","OCCH_BA1S","OCCH_BA1S_P3","OCCH_BA1S_P3_171","BA_S","Shallow","offshore","Acor",-125,1,0.017098551,170.98551,5.14157881607019,2.23295930808994,NA,NA
"OCCH","OCCH_BA1S","OCCH_BA1S_P3","OCCH_BA1S_P3_172","BA_S","Shallow","offshore","Acor",-125,1,0.01799816,179.9816,5.19285462344294,2.25522810828706,NA,NA
"OCCH","OCCH_BA1S","OCCH_BA1S_P3","OCCH_BA1S_P3_173","BA_S","Shallow","offshore","Acor",-125,1,0.012389539,123.89539,4.81943758051754,2.09305514709593,NA,NA
"OCCH","OCCH_BA1S","OCCH_BA1S_P3","OCCH_BA1S_P3_174","BA_S","Shallow","offshore","Atab",-125,1,0.046101298,461.01298,6.13342619878248,2.66371315329207,NA,NA
"OCCH","OCCH_BA1S","OCCH_BA1S_P3","OCCH_BA1S_P3_175","BA_S","Shallow","offshore","Atab",-125,1,0.020783971,207.83971,5.33676715761724,2.31772852775567,NA,"o"
"OCCH","OCCH_BA1S","OCCH_BA1S_P3","OCCH_BA1S_P3_176","BA_S","Shallow","offshore","Menc",-125,1,0.022469164,224.69164,5.41472897333672,2.3515869141218,NA,NA
"OCCH","OCCH_BA1S","OCCH_BA1S_P3","OCCH_BA1S_P3_177","BA_S","Shallow","offshore","Menc",-125,1,0.009481035,94.81035,4.55187858051677,1.97685574981204,NA,NA
"OCCH","OCCH_BA1S","OCCH_BA1S_P3","OCCH_BA1S_P3_178","BA_S","Shallow","offshore","Menc",-125,1,0.035578281,355.78281,5.87432046040523,2.55118496088536,NA,NA
"OCCH","OCCH_BA1S","OCCH_BA1S_P3","OCCH_BA1S_P3_179","BA_S","Shallow","offshore","Menc",-125,1,0.021011579,210.11579,5.34765875971523,2.32245869044591,NA,NA
"OCCH","OCCH_BA1S","OCCH_BA1S_P3","OCCH_BA1S_P3_180","BA_S","Shallow","offshore","Abra",-125,1,0.060099901,600.99901,6.39859328727928,2.77887375660858,NA,NA
"OCCH","OCCH_BA1S","OCCH_BA1S_P3","OCCH_BA1S_P3_181","BA_S","Shallow","offshore","Gspp",-125,1,0.002563709,25.63709,3.2440401310717,1.40886872799714,NA,NA
"OCCH","OCCH_BA1S","OCCH_BA1S_P3","OCCH_BA1S_P3_182","BA_S","Shallow","offshore","Acor",-125,1,0.06445728,644.5728,6.46858777177989,2.80927197499086,NA,NA
"OCCH","OCCH_BA1S","OCCH_BA1S_P3","OCCH_BA1S_P3_183","BA_S","Shallow","offshore","Pver",-125,1,0.013698374,136.98374,4.91986223265298,2.1366690193654,NA,NA
"OCCH","OCCH_BA1S","OCCH_BA1S_P3","OCCH_BA1S_P3_184","BA_S","Shallow","offshore","Adgt",-125,1,0.012388222,123.88222,4.81933127551272,2.09300897941894,NA,NA
"OCCH","OCCH_BA1S","OCCH_BA1S_P3","OCCH_BA1S_P3_185","BA_S","Shallow","offshore","Gspp",-125,1,0.000858955,8.58955,2.15054634812802,0.933970412069188,NA,NA
"OCCH","OCCH_BA1S","OCCH_BA1S_P3","OCCH_BA1S_P3_186","BA_S","Shallow","offshore","Adgt",-125,1,0.00203421,20.3421,3.01269263012879,1.30839578493553,NA,NA
"OCCH","OCCH_BA1S","OCCH_BA1S_P3","OCCH_BA1S_P3_187","BA_S","Shallow","offshore","Adgt",-125,1,0.010045576,100.45576,4.60971743157813,2.00197484366761,NA,NA
"OCCH","OCCH_BA1S","OCCH_BA1S_P3","OCCH_BA1S_P3_188","BA_S","Shallow","offshore","Acor",-125,1,0.023226805,232.26805,5.44789209265038,2.36598947384242,NA,NA
"OCCH","OCCH_BA1S","OCCH_BA1S_P3","OCCH_BA1S_P3_189","BA_S","Shallow","offshore","Acor",-125,1,0.04421213,442.1213,6.09158427881661,2.64554143833865,NA,NA
"OCCH","OCCH_BA1S","OCCH_BA1S_P3","OCCH_BA1S_P3_190","BA_S","Shallow","offshore","Acor",-125,1,0.011618665,116.18665,4.75519794969374,2.06515622990965,NA,NA
"OCCH","OCCH_BA1S","OCCH_BA1S_P3","OCCH_BA1S_P3_191","BA_S","Shallow","offshore","Adgt",-125,1,0.020982721,209.82721,5.3462843825001,2.32186180600533,NA,NA
"OCCH","OCCH_BA1S","OCCH_BA1S_P3","OCCH_BA1S_P3_192","BA_S","Shallow","offshore","Adgt",-125,1,0.019775951,197.75951,5.28705169651545,2.29613737733388,NA,NA
"OCCH","OCCH_BA1S","OCCH_BA1S_P3","OCCH_BA1S_P3_193","BA_S","Shallow","offshore","Acor",-125,1,0.008732338,87.32338,4.46961823913233,1.9411305374693,NA,NA
"OCCH","OCCH_BA1S","OCCH_BA1S_P3","OCCH_BA1S_P3_194","BA_S","Shallow","offshore","Acor",-125,1,0.00340245,34.0245,3.52708085335241,1.53179175183756,NA,NA
"OCCH","OCCH_BA1S","OCCH_BA1S_P4","OCCH_BA1S_P4_195","BA_S","Shallow","offshore","Spis",-125,1,0.004152279,41.52279,3.72624243313184,1.6182865269429,NA,"bad"
"OCCH","OCCH_BA1S","OCCH_BA1S_P4","OCCH_BA1S_P4_196","BA_S","Shallow","offshore","Pmas",-125,1,0.005490028,54.90028,4.00551844868463,1.73957455942541,NA,"bad"
"OCCH","OCCH_BA1S","OCCH_BA1S_P4","OCCH_BA1S_P4_197","BA_S","Shallow","offshore","Pmas",-125,1,0.011151957,111.51957,4.71420009119416,2.04735108619343,NA,"bad"
"OCCH","OCCH_BA1S","OCCH_BA1S_P4","OCCH_BA1S_P4_198","BA_S","Shallow","offshore","Spis",-125,1,0.002543055,25.43055,3.23595120719857,1.40535575299451,NA,"bad"
"OCCH","OCCH_BA1S","OCCH_BA1S_P4","OCCH_BA1S_P4_199","BA_S","Shallow","offshore","Pmas",-125,0,0.004092891,40.92891,3.71183665931658,1.61203017886739,NA,"m"
"OCCH","OCCH_BA1S","OCCH_BA1S_P4","OCCH_BA1S_P4_200","BA_S","Shallow","offshore","Pver",-125,1,0.010935998,109.35998,4.69464500953345,2.03885842213502,NA,"bad"
"OCCH","OCCH_BA1S","OCCH_BA1S_P4","OCCH_BA1S_P4_201","BA_S","Shallow","offshore","Spis",-125,1,0.003423594,34.23594,3.53327596947664,1.53448225658507,NA,"bad"
"OCCH","OCCH_BA1S","OCCH_BA1S_P4","OCCH_BA1S_P4_202","BA_S","Shallow","offshore","Pdam",-125,1,0.016085167,160.85167,5.08048263597494,2.2064255742092,NA,"bad"
"OCCH","OCCH_BA1S","OCCH_BA1S_P4","OCCH_BA1S_P4_203","BA_S","Shallow","offshore","Pdam",-125,1,0.0156932,156.932,5.0558125905052,2.19571150959339,NA,"bad"
"OCCH","OCCH_BA1S","OCCH_BA1S_P4","OCCH_BA1S_P4_204","BA_S","Shallow","offshore","Pmas",-125,1,0.001354585,13.54585,2.60608022735181,1.13180626213606,NA,"bad"
"OCCH","OCCH_BA1S","OCCH_BA1S_P4","OCCH_BA1S_P4_205","BA_S","Shallow","offshore","Pdam",-125,1,0.029163249,291.63249,5.67549441368087,2.46483590593433,NA,"bad"
"OCCH","OCCH_BA1S","OCCH_BA1S_P4","OCCH_BA1S_P4_206","BA_S","Shallow","offshore","Pdam",-125,1,0.014219439,142.19439,4.95719506511412,2.15288246249709,NA,"bad"
"OCCH","OCCH_BA1S","OCCH_BA1S_P4","OCCH_BA1S_P4_207","BA_S","Shallow","offshore","Acor",-125,1,0.076291313,762.91313,6.63714417159168,2.8824750893186,NA,"bad"
"OCCH","OCCH_BA1S","OCCH_BA1S_P4","OCCH_BA1S_P4_208","BA_S","Shallow","offshore","Pver",-125,1,0.039344609,393.44609,5.97494405720128,2.59488523372314,NA,"bad"
"OCCH","OCCH_BA1S","OCCH_BA1S_P4","OCCH_BA1S_P4_209","BA_S","Shallow","offshore","Pmas",-125,1,0.005853756,58.53756,4.06966859949312,1.7674346159348,NA,NA
"OCCH","OCCH_BA1S","OCCH_BA1S_P4","OCCH_BA1S_P4_210","BA_S","Shallow","offshore","Pmas",-125,1,0.001266893,12.66893,2.53915253930668,1.10273993653152,NA,NA
"OCCH","OCCH_BA1S","OCCH_BA1S_P4","OCCH_BA1S_P4_211","BA_S","Shallow","offshore","Pmas",-125,1,0.001774183,17.74183,2.87592512826915,1.24899841357419,NA,NA
"OCCH","OCCH_BA1S","OCCH_BA1S_P4","OCCH_BA1S_P4_212","BA_S","Shallow","offshore","Pmas",-125,1,0.009373045,93.73045,4.54042310977109,1.97188070207959,NA,NA
"OCCH","OCCH_BA1S","OCCH_BA1S_P4","OCCH_BA1S_P4_213","BA_S","Shallow","offshore","Pmas",-125,1,0.003891837,38.91837,3.66146637565969,1.5901546426233,NA,NA
"OCCH","OCCH_BA1S","OCCH_BA1S_P4","OCCH_BA1S_P4_214","BA_S","Shallow","offshore","Pmas",-125,1,0.002385764,23.85764,3.17210450146768,1.37762748100788,NA,NA
"OCCH","OCCH_BA1S","OCCH_BA1S_P4","OCCH_BA1S_P4_215","BA_S","Shallow","offshore","Pmas",-125,1,0.004495509,44.95509,3.80566399143673,1.65277887145888,NA,NA
"OCCH","OCCH_BA1S","OCCH_BA1S_P4","OCCH_BA1S_P4_216","BA_S","Shallow","offshore","Pmas",-125,1,0.007737145,77.37145,4.34861784949988,1.88858073594378,NA,NA
"OCCH","OCCH_BA1S","OCCH_BA1S_P4","OCCH_BA1S_P4_217","BA_S","Shallow","offshore","Pmas",-125,1,0.004291394,42.91394,3.75919671487678,1.63259838965982,NA,NA
"OCCH","OCCH_BA1S","OCCH_BA1S_P4","OCCH_BA1S_P4_218","BA_S","Shallow","offshore","Pmas",-125,1,0.003628617,36.28617,3.59143667693948,1.55974113089977,NA,NA
"OCCH","OCCH_BA1S","OCCH_BA1S_P4","OCCH_BA1S_P4_219","BA_S","Shallow","offshore","Abra",-125,1,0.008943252,89.43252,4.49348437442469,1.95149546833113,NA,NA
"OCCH","OCCH_BA1S","OCCH_BA1S_P4","OCCH_BA1S_P4_220","BA_S","Shallow","offshore","Acor",-125,1,0.010889494,108.89494,4.69038356421293,2.03700769994738,NA,"bad"
"OCCH","OCCH_BA1S","OCCH_BA1S_P4","OCCH_BA1S_P4_221","BA_S","Shallow","offshore","Plat",-125,1,0.001994323,19.94323,2.99288973737326,1.29979549788608,NA,"bad"
"OCCH","OCCH_BA1S","OCCH_BA1S_P4","OCCH_BA1S_P4_222","BA_S","Shallow","offshore","Acor",-125,1,0.011333905,113.33905,4.73038376884645,2.05437956809472,NA,"bad"
"OCCH","OCCH_BA1S","OCCH_BA1S_P4","OCCH_BA1S_P4_223","BA_S","Shallow","offshore","Acor",-125,1,0.05036741,503.6741,6.22192943193385,2.7021496190803,NA,"bad"
"OCCH","OCCH_BA1S","OCCH_BA1S_P4","OCCH_BA1S_P4_224","BA_S","Shallow","offshore","Acor",-125,1,0.020216828,202.16828,5.3091004198985,2.30571301623216,NA,"bad"
"OCCH","OCCH_BA1S","OCCH_BA1S_P4","OCCH_BA1S_P4_225","BA_S","Shallow","offshore","Adgt",-125,1,0.002603596,26.03596,3.25947865937465,1.41557359564782,NA,NA
"OCCH","OCCH_BA1S","OCCH_BA1S_P4","OCCH_BA1S_P4_226","BA_S","Shallow","offshore","Gspp",-125,1,0.003136204,31.36204,3.44559824438689,1.49640430439276,NA,NA
"OCCH","OCCH_BA1S","OCCH_BA1S_P4","OCCH_BA1S_P4_227","BA_S","Shallow","offshore","Adgt",-125,1,0.006310087,63.10087,4.14473455709079,1.80003534709825,NA,NA
"OCCH","OCCH_BA1S","OCCH_BA1S_P4","OCCH_BA1S_P4_228","BA_S","Shallow","offshore","Pmas",-125,1,0.016489331,164.89331,5.10529865870012,2.21720303594153,NA,NA
"OCCH","OCCH_BA1S","OCCH_BA1S_P4","OCCH_BA1S_P4_229","BA_S","Shallow","offshore","Adgt",-125,1,0.006373859,63.73859,4.15479018762748,1.80440245195239,NA,NA
"OCCH","OCCH_BA1S","OCCH_BA1S_P4","OCCH_BA1S_P4_230","BA_S","Shallow","offshore","Pmas",-125,1,0.004462516,44.62516,3.79829782552755,1.64957978625173,NA,NA
"OCCH","OCCH_BA1S","OCCH_BA1S_P4","OCCH_BA1S_P4_231","BA_S","Shallow","offshore","Adgt",-125,1,0.024984372,249.84372,5.52083560239327,2.39766843761441,NA,NA
"OCCH","OCCH_BA1S","OCCH_BA1S_P4","OCCH_BA1S_P4_232","BA_S","Shallow","offshore","Acor",-125,1,0.048903297,489.03297,6.19242991051491,2.68933813970927,NA,NA
"OCCH","OCCH_BA1S","OCCH_BA1S_P4","OCCH_BA1S_P4_233","BA_S","Shallow","offshore","Acor",-125,1,0.005058148,50.58148,3.92358550139104,1.70399153252973,NA,"pm"
"OCCH","OCCH_BA1S","OCCH_BA1S_P4","OCCH_BA1S_P4_234","BA_S","Shallow","offshore","Acor",-125,1,0.010722901,107.22901,4.67496682769853,2.03031229635022,NA,NA
"OCCH","OCCH_BA1S","OCCH_BA1S_P4","OCCH_BA1S_P4_235","BA_S","Shallow","offshore","Adgt",-125,1,0.011959658,119.59658,4.78412424578995,2.07771876068613,NA,"pm"
"OCCH","OCCH_BA1S","OCCH_BA1S_P4","OCCH_BA1S_P4_236","BA_S","Shallow","offshore","Acor",-125,1,0.007785355,77.85355,4.35482949775414,1.89127842050413,NA,NA
"OCCH","OCCH_BA1S","OCCH_BA1S_P4","OCCH_BA1S_P4_237","BA_S","Shallow","offshore","Acor",-125,1,0.040379772,403.79772,6.00091405950321,2.60616386241789,NA,NA
"OCCH","OCCH_BA1S","OCCH_BA1S_P4","OCCH_BA1S_P4_238","BA_S","Shallow","offshore","Acor",-125,1,0.002505189,25.05189,3.22094927378653,1.39884049609578,NA,NA
"OCCH","OCCH_BA1S","OCCH_BA1S_P4","OCCH_BA1S_P4_239","BA_S","Shallow","offshore","Adgt",-125,1,0.031929409,319.29409,5.76611259031048,2.50419088000471,NA,NA
"OCCH","OCCH_BA1S","OCCH_BA1S_P4","OCCH_BA1S_P4_240","BA_S","Shallow","offshore","Acor",-125,1,0.019563497,195.63497,5.27625052485198,2.29144648808235,NA,NA
"OCCH","OCCH_BA1S","OCCH_BA1S_P4","OCCH_BA1S_P4_241","BA_S","Shallow","offshore","Gspp",-125,1,0.002553931,25.53931,3.24021883379465,1.40720915967601,NA,NA
"OCCH","OCCH_BA1S","OCCH_BA1S_P4","OCCH_BA1S_P4_242","BA_S","Shallow","offshore","Acor",-125,1,0.002156518,21.56518,3.07107997692331,1.33375308746136,NA,NA
"OCCH","OCCH_BA1S","OCCH_BA1S_P4","OCCH_BA1S_P4_243","BA_S","Shallow","offshore","Plat",-125,1,0.004473691,44.73691,3.80079888796383,1.65066598386671,NA,NA
"OCCH","OCCH_BA1S","OCCH_BA1S_P4","OCCH_BA1S_P4_244","BA_S","Shallow","offshore","Adgt",-125,1,0.002840319,28.40319,3.34650146280296,1.45336711897649,NA,NA
"OCCH","OCCH_BA1S","OCCH_BA1S_P4","OCCH_BA1S_P4_245","BA_S","Shallow","offshore","Pdam",-125,1,0.031290004,312.90004,5.7458837785112,2.49540561866482,NA,NA
"OCCH","OCCH_BA1S","OCCH_BA1S_P4","OCCH_BA1S_P4_246","BA_S","Shallow","offshore","Acor",-125,1,0.011424716,114.24716,4.7383641716973,2.05784541301621,NA,NA
"OCCH","OCCH_BA1S","OCCH_BA1S_P4","OCCH_BA1S_P4_247","BA_S","Shallow","offshore","Pver",-125,1,0.018153137,181.53137,5.2014284762358,2.25895168524365,NA,NA
"OCCH","OCCH_BA1S","OCCH_BA1S_P4","OCCH_BA1S_P4_248","BA_S","Shallow","offshore","Pver",-125,1,0.007697239,76.97239,4.34344678612301,1.88633497165364,NA,NA
"OCCH","OCCH_BA1S","OCCH_BA1S_P4","OCCH_BA1S_P4_249","BA_S","Shallow","offshore","Spis",-125,1,0.001846572,18.46572,2.9159160402332,1.26636624596646,NA,NA
"OCCH","OCCH_BA1S","OCCH_BA1S_P4","OCCH_BA1S_P4_250","BA_S","Shallow","offshore","Pver",-125,1,0.0144793,144.793,4.97530513624164,2.16074756645465,NA,NA
"OCCH","OCCH_BA1S","OCCH_BA1S_P4","OCCH_BA1S_P4_251","BA_S","Shallow","offshore","Pdam",-125,1,0.029241382,292.41382,5.6781699907806,2.46599789430465,NA,NA
"OCCH","OCCH_BA1S","OCCH_BA1S_P4","OCCH_BA1S_P4_252","BA_S","Shallow","offshore","Acor",-125,1,0.030621362,306.21362,5.72428296296589,2.48602450366888,NA,NA
"OCCH","OCCH_BA1S","OCCH_BA1S_P4","OCCH_BA1S_P4_253","BA_S","Shallow","offshore","Spis",-125,1,0.021621822,216.21822,5.37628817547481,2.33489228773041,NA,NA
"OCCH","OCCH_BA1S","OCCH_BA1S_P4","OCCH_BA1S_P4_254","BA_S","Shallow","offshore","Pdam",-125,1,0.024222179,242.22179,5.48985379404165,2.38421320920792,NA,NA
"OCCH","OCCH_BA1S","OCCH_BA1S_P4","OCCH_BA1S_P4_255","BA_S","Shallow","offshore","Lobo_sp",-125,1,0.004121308,41.21308,3.71875568169888,1.61503507210819,NA,NA
"OCCH","OCCH_BA1S","OCCH_BA1S_P4","OCCH_BA1S_P4_256","BA_S","Shallow","offshore","Menc",-125,1,0.034814967,348.14967,5.85263247352081,2.54176598785787,NA,NA
"OCCH","OCCH_BA1S","OCCH_BA1S_P4","OCCH_BA1S_P4_257","BA_S","Shallow","offshore","Menc",-125,1,0.012303736,123.03736,4.81248804909021,2.09003700394522,NA,NA
"OCCH","OCCH_BA1S","OCCH_BA1S_P4","OCCH_BA1S_P4_258","BA_S","Shallow","offshore","Abra",-125,1,0.012169609,121.69609,4.8015268712933,2.08527662491287,NA,NA
"OCCH","OCCH_BA1S","OCCH_BA1S_P4","OCCH_BA1S_P4_259","BA_S","Shallow","offshore","Abra",-125,1,0.020004063,200.04063,5.29852049591587,2.30111821362754,NA,NA
"OCCH","OCCH_BA1S","OCCH_BA1S_P4","OCCH_BA1S_P4_260","BA_S","Shallow","offshore","Menc",-125,1,0.061934857,619.34857,6.42866823212534,2.79193513919877,NA,NA
"OCCH","OCCH_BA1S","OCCH_BA1S_P4","OCCH_BA1S_P4_261","BA_S","Shallow","offshore","Menc",-125,1,0.008718739,87.18739,4.46805971036614,1.94045367702626,NA,NA
"OCCH","OCCH_BA1S","OCCH_BA1S_P4","OCCH_BA1S_P4_262","BA_S","Shallow","offshore","Pmas",-125,1,0.009372066,93.72066,4.54031865586832,1.971835338326,NA,NA
"OCCH","OCCH_BA2S","OCCH_BA2S_P1","OCCH_BA2S_P1_263","BA_S","Shallow","offshore","Pmas",-125,1,0.006138714,61.38714,4.1172003669621,1.78807740026168,NA,"bad"
"OCCH","OCCH_BA2S","OCCH_BA2S_P1","OCCH_BA2S_P1_264","BA_S","Shallow","offshore","Pver",-125,1,0.030353258,303.53258,5.71548895234941,2.48220531338435,NA,"bad"
